X,Y
2.69045232849452,0.0498790400439703
2.68991817165104,0.0598444445810967
2.6892870150829,0.0698041761291111
2.68855891862096,0.0797572905494384
2.68773395128554,0.0897028443307779
2.68681219127992,0.0996398946785445
2.68579372598286,0.109567499604241
2.68467865194038,0.119484718014753
2.68346707485658,0.129390609801565
2.68215910958362,0.139284235929872
2.68075488011081,0.149164658527603
2.67925451955293,0.159030940974319
2.67765817013753,0.168882147990008
2.67596598319148,0.178717345723741
2.67417811912664,0.1885356018422
2.67229474742462,0.198335985618055
2.67031604662074,0.208117568018196
2.66824220428711,0.217879421791801
2.66607341701481,0.227620621558235
2.66380989039532,0.237340243894769
2.66145183900095,0.247037367424123
2.65899948636458,0.256711072901802
2.65645306495839,0.266360443303239
2.6538128161719,0.275984563910725
2.65107899028903,0.285582522400122
2.64825184646441,0.295153408927342
2.64533165269879,0.304696316214602
2.64231868581364,0.314210339636426
2.63921323142492,0.323694577305401
2.636015583916,0.333148130157672
2.63272604640973,0.342570102038171
2.62934493073976,0.351959599785563
2.62587255742092,0.361315733316921
2.62230925561886,0.370637615712096
2.61865536311887,0.379924363297797
2.61491122629382,0.389175095731357
2.61107720007135,0.398388936084186
2.60715364790021,0.407565010924901
2.60314094171584,0.416702450402122
2.59903946190505,0.425800388326934
2.59484959727002,0.434857962254989
2.59057174499143,0.443874313568274
2.58620631059078,0.452848587556493
2.58175370789198,0.461779933498097
2.57721435898209,0.470667504740927
2.57258869417137,0.479510458782468
2.5678771519524,0.488307957349724
2.56308017895858,0.497059166478675
2.55819822992178,0.505763256593333
2.55323176762921,0.514419402584389
2.54818126287956,0.523026783887422
2.54304719443839,0.531584584560689
2.53783004899271,0.540091993362473
2.53253032110488,0.548548203827981
2.5271485131657,0.556952414345799
2.5216851353468,0.565303828233877
2.51614070555228,0.573601653815054
2.5105157493696,0.581845104492101
2.50481080001976,0.590033398822293
2.49902639830679,0.598165760591481
2.49316309256641,0.606241418887677
2.48722143861414,0.614259608174131
2.48120199969251,0.622219568361901
2.47510534641778,0.630120544881908
2.46893205672575,0.637961788756464
2.46268271581702,0.645742556670271
2.45635791610153,0.653462111040886
2.44995825714235,0.661119720088638
2.4434843455989,0.668714657906001
2.43693679516941,0.676246204526405
2.43031622653275,0.683713645992484
2.4236232672896,0.691116274423759
2.41685855190294,0.698453388083738
2.41002272163791,0.705724291446445
2.40311642450106,0.712928295262342
2.39614031517884,0.720064716623677
2.38909505497563,0.727132879029215
2.38198131175098,0.734132112448368
2.37479975985634,0.741061753384711
2.36755108007113,0.747921144938881
2.36023595953817,0.754709636870845
2.3528550916986,0.761426585661541
2.3454091762261,0.768071354573882
2.33789891896058,0.774643313713115
2.33032503184127,0.781141840086529
2.32268823283923,0.787566317662518
2.31498924588928,0.793916137428975
2.30722880082139,0.800190697451021
2.29940763329148,0.806389402928072
2.29152648471172,0.812511666250217
2.28358610218018,0.818556907053926
2.27558723841007,0.824524552277062
2.26753065165835,0.830414036213208
2.25941710565389,0.83622480056529
2.251247369525,0.841956294498504
2.24302221772662,0.847607974692532
2.23474242996681,0.853179305393046
2.22640879113289,0.858669758462494
2.21802209121703,0.864078813430169
2.20958312524135,0.869405957541541
2.20109269318256,0.874650685806871
2.19255159989614,0.879812501049076
2.18396065504002,0.884890913950862
2.17532067299783,0.88988544310111
2.16663247280172,0.894795615040508
2.15789687805473,0.899620964306437
2.14911471685264,0.904361033477092
2.14028682170557,0.909015373214844
2.13141402945901,0.913583542308838
2.12249718121447,0.918065107716812
2.11353712224981,0.922459644606155
2.10453470193905,0.926766736394171
2.09549077367188,0.930985974787578
2.08640619477278,0.935116959821205
2.07728182641972,0.93915929989591
2.06811853356252,0.943112611815703
2.05891718484088,0.946976520824069
2.04967865250205,0.950750660639494
2.0404038123181,0.954434673490189
2.03109354350291,0.958028210148
2.02174872862888,0.96153092996152
2.01237025354318,0.964942500888376
2.00295900728385,0.968262599526708
1.99351588199548,0.971490911145823
1.98404177284464,0.974627129716035
1.97453757793507,0.977670957937671
1.96500419822246,0.980622107269255
1.95544253742913,0.98348029795486
1.9458535019583,0.986245259050629
1.93623800080819,0.98891672845046
1.92659694548585,0.991494452910847
1.91693124992077,0.993978188074895
1.9072418303782,0.996367698495475
1.89752960537233,0.998662757657551
1.88779549557921,1.00086314799965
1.87804042374948,1.00296866093448
1.86826531462086,1.00497909686871
1.85847109483055,1.00689426522189
1.84865869282733,1.00871398444452
1.83882903878359,1.01043808203525
1.82898306450712,1.01206639455724
1.81912170335283,1.01359876765366
1.8092458901342,1.0150350560623
1.79935656103473,1.01637512362936
1.78945465351914,1.01761884332235
1.77954110624455,1.01876609724214
1.76961685897147,1.01981677663412
1.75968285247471,1.02077078189852
1.74974002845425,1.02162802259986
1.73978932944588,1.02238841747551
