X,Y
4.85833333333333,1.1546663545568385
4.85833333333333,1.124666354556842
4.85833333333333,1.0946663545568494
4.85833333333333,1.0646663545568529
4.85833333333333,1.0346663545568564
4.85833333333333,1.0046663545568635
4.85833333333333,0.9746663545568669
4.85833333333333,0.9446663545568704
4.85833333333333,0.9146663545568776
4.85833333333333,0.8846663545568811
4.85833333333333,0.8546663545568847
4.85833333333333,0.8246663545568917
4.85833333333333,0.7946663545568954
4.85833333333333,0.7646663545568989
4.85833333333333,0.7346663545569024
4.85833333333333,0.7046663545569095
4.85833333333333,0.6746663545569132
4.866058158637329,0.6460671325226789
4.876591861884979,0.6179772571956071
4.88712556513263,0.5898873818685328
4.897659268380288,0.561797506541461
4.908192971627938,0.5337076312143891
4.91872667487559,0.5056177558873148
4.929260378123242,0.477527880560241
4.939794081370892,0.44943800523316924
4.950327784618543,0.4213481299060949
4.960861487866201,0.393258254579023
4.971395191113851,0.3651683792519512
4.981928894361503,0.3370785039248769
4.992462597609156,0.308988628597803
5.002996300856806,0.2808987532707312
5.013530004104465,0.2528088779436596
5.0240637073521155,0.22471900261658503
5.0345974105997655,0.19662912728951323
5.045131113847417,0.1685392519624389
5.05566481709507,0.14044937663536505
5.066198520342721,0.11235950130828992
5.076732223590378,0.08426962598122151
5.08726592683803,0.05617975065414695
5.09779963008568,0.028089875327075554
5.10833333333333,0.0
5.10833333333333,-0.029999999999996446
5.10833333333333,-0.05999999999999289
5.10833333333333,-0.08999999999998579
5.10833333333333,-0.11999999999998223
5.10833333333333,-0.14999999999997868
5.10833333333333,-0.17999999999997157
5.10833333333333,-0.20999999999996802
5.10833333333333,-0.23999999999996446
5.10833333333333,-0.2699999999999574
5.10833333333333,-0.2999999999999538
5.10833333333333,1.2000000000000248
5.10833333333333,1.1700000000000248
5.10833333333333,1.140000000000023
5.10833333333333,1.1100000000000232
5.10833333333333,1.0800000000000232
5.10833333333333,1.0500000000000214
5.10833333333333,1.0200000000000213
5.10833333333333,0.9900000000000195
5.10833333333333,0.9600000000000195
5.10833333333333,0.9300000000000196
5.10833333333333,0.9000000000000178
5.10833333333333,0.8700000000000178
5.10833333333333,0.8400000000000177
5.10833333333333,0.810000000000016
5.10833333333333,0.780000000000016
5.10833333333333,0.750000000000016
5.10833333333333,0.7200000000000142
5.10833333333333,0.6900000000000142
5.10833333333333,0.6600000000000142
5.10833333333333,0.6300000000000124
5.10833333333333,0.6000000000000124
5.10833333333333,0.5700000000000106
5.10833333333333,0.5400000000000107
5.10833333333333,0.5100000000000107
5.10833333333333,0.48000000000000886
5.10833333333333,0.4500000000000089
5.10833333333333,0.42000000000000887
5.10833333333333,0.3900000000000071
5.10833333333333,0.3600000000000071
5.10833333333333,0.3300000000000071
5.10833333333333,0.3000000000000053
5.10833333333333,0.27000000000000535
5.10833333333333,0.24000000000000354
5.10833333333333,0.21000000000000354
5.10833333333333,0.18000000000000355
5.10833333333333,0.15000000000000177
5.10833333333333,0.12000000000000177
5.10833333333333,0.09000000000000187
5.10833333333333,0.0600000000000001
5.10833333333333,0.03
5.10833333333333,-0.030000000000001775
5.10833333333333,-0.09000000000000168
5.10833333333333,-0.15000000000000355
5.10833333333333,-0.21000000000000532
5.10833333333333,-0.2700000000000071
